interval_start_local,hourly_load,hour,dayofweek,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24
2025-04-17 20:00:00-07:00,25301.0,20,3,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,26089.166666666668,25094.5,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75
2025-04-17 21:00:00-07:00,25094.5,21,3,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,25552.666666666668,24099.583333333332,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668
2025-04-17 22:00:00-07:00,24099.583333333332,22,3,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,24474.0,22729.166666666668,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668
2025-04-17 23:00:00-07:00,22729.166666666668,23,3,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,22968.75,22093.166666666668,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668
2025-04-18 00:00:00-07:00,22093.166666666668,0,4,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,22005.5,21381.0,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668
2025-04-18 01:00:00-07:00,21381.0,1,4,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,21079.083333333332,20625.25,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668
2025-04-18 02:00:00-07:00,20625.25,2,4,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20271.083333333332,20285.333333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0
2025-04-18 03:00:00-07:00,20285.333333333332,3,4,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,19876.833333333332,20465.416666666668,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332
2025-04-18 04:00:00-07:00,20465.416666666668,4,4,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,20114.5,21453.25,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332
2025-04-18 05:00:00-07:00,21453.25,5,4,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,21333.166666666668,22829.166666666668,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668
2025-04-18 06:00:00-07:00,22829.166666666668,6,4,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,22826.333333333332,24059.333333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332
2025-04-18 07:00:00-07:00,24059.333333333332,7,4,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24314.833333333332,24236.916666666668,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5
2025-04-18 08:00:00-07:00,24236.916666666668,8,4,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,24454.583333333332,24051.25,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668
2025-04-18 09:00:00-07:00,24051.25,9,4,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,23823.416666666668,22799.5,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332
2025-04-18 10:00:00-07:00,22799.5,10,4,24051.25,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,22937.916666666668,21613.666666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332,15395.5
2025-04-18 11:00:00-07:00,21613.666666666668,11,4,22799.5,24051.25,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,22238.916666666668,20126.666666666668,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332,15395.5,13870.166666666666
2025-04-18 12:00:00-07:00,20126.666666666668,12,4,21613.666666666668,22799.5,24051.25,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,22105.25,19100.666666666668,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332,15395.5,13870.166666666666,12883.083333333334
2025-04-18 13:00:00-07:00,19100.666666666668,13,4,20126.666666666668,21613.666666666668,22799.5,24051.25,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,21719.083333333332,18227.25,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332,15395.5,13870.166666666666,12883.083333333334,12484.916666666666
2025-04-18 14:00:00-07:00,18227.25,14,4,19100.666666666668,20126.666666666668,21613.666666666668,22799.5,24051.25,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,21381.916666666668,18309.833333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332,15395.5,13870.166666666666,12883.083333333334,12484.916666666666,12837.083333333334
2025-04-18 15:00:00-07:00,18309.833333333332,15,4,18227.25,19100.666666666668,20126.666666666668,21613.666666666668,22799.5,24051.25,24236.916666666668,24059.333333333332,22829.166666666668,21453.25,20465.416666666668,20285.333333333332,20625.25,21381.0,22093.166666666668,22729.166666666668,24099.583333333332,25094.5,25301.0,24914.833333333332,23638.75,22044.166666666668,21351.5,21223.083333333332,19276.75,20840.583333333332,23030.0,24766.833333333332,25230.75,24887.166666666668,23654.666666666668,22168.666666666668,21674.166666666668,21144.166666666668,20244.0,19978.333333333332,19900.333333333332,20339.416666666668,20772.083333333332,20453.5,19112.666666666668,17450.583333333332,15395.5,13870.166666666666,12883.083333333334,12484.916666666666,12837.083333333334,13914.75
