interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,batteries,imports,other
2025-04-03T14:30:00-07:00,2025-04-03 21:30:00+00:00,2025-04-03T14:35:00-07:00,2025-04-03 21:35:00+00:00,15547,1769,643,134,145,236,3,2281,1093,390,-3791,-2301,0
2025-04-03T14:35:00-07:00,2025-04-03 21:35:00+00:00,2025-04-03T14:40:00-07:00,2025-04-03 21:40:00+00:00,15643,1813,643,136,145,239,3,2281,1088,384,-3817,-2340,0
2025-04-03T14:40:00-07:00,2025-04-03 21:40:00+00:00,2025-04-03T14:45:00-07:00,2025-04-03 21:45:00+00:00,15498,1822,643,135,144,239,2,2281,1089,410,-3863,-2131,0
2025-04-03T14:45:00-07:00,2025-04-03 21:45:00+00:00,2025-04-03T14:50:00-07:00,2025-04-03 21:50:00+00:00,15629,1828,643,136,145,238,2,2281,1090,408,-4090,-2022,0
2025-04-03T14:50:00-07:00,2025-04-03 21:50:00+00:00,2025-04-03T14:55:00-07:00,2025-04-03 21:55:00+00:00,15667,1871,643,135,144,237,2,2281,1094,369,-4130,-2128,0
2025-04-03T14:55:00-07:00,2025-04-03 21:55:00+00:00,2025-04-03T15:00:00-07:00,2025-04-03 22:00:00+00:00,15089,1921,643,133,145,238,2,2280,1095,388,-3710,-1992,0
2025-04-03T15:00:00-07:00,2025-04-03 22:00:00+00:00,2025-04-03T15:05:00-07:00,2025-04-03 22:05:00+00:00,14849,1974,643,133,144,237,2,2281,1091,415,-3385,-2027,0
2025-04-03T15:05:00-07:00,2025-04-03 22:05:00+00:00,2025-04-03T15:10:00-07:00,2025-04-03 22:10:00+00:00,14707,2073,643,131,143,237,2,2281,1095,442,-3634,-1827,0
2025-04-03T15:10:00-07:00,2025-04-03 22:10:00+00:00,2025-04-03T15:15:00-07:00,2025-04-03 22:15:00+00:00,14393,2150,643,134,143,237,1,2282,1096,450,-3583,-1581,0
2025-04-03T15:15:00-07:00,2025-04-03 22:15:00+00:00,2025-04-03T15:20:00-07:00,2025-04-03 22:20:00+00:00,13914,2182,642,134,143,237,1,2282,1098,469,-3199,-1413,0
2025-04-03T15:20:00-07:00,2025-04-03 22:20:00+00:00,2025-04-03T15:25:00-07:00,2025-04-03 22:25:00+00:00,13954,2245,643,135,144,238,2,2282,1100,446,-3181,-1446,0
2025-04-03T15:25:00-07:00,2025-04-03 22:25:00+00:00,2025-04-03T15:30:00-07:00,2025-04-03 22:30:00+00:00,13889,2263,643,138,143,238,2,2281,1098,475,-3217,-1283,0
2025-04-03T15:30:00-07:00,2025-04-03 22:30:00+00:00,2025-04-03T15:35:00-07:00,2025-04-03 22:35:00+00:00,14238,2375,643,135,142,238,2,2281,1103,444,-3608,-1212,0
2025-04-03T15:35:00-07:00,2025-04-03 22:35:00+00:00,2025-04-03T15:40:00-07:00,2025-04-03 22:40:00+00:00,14637,2549,644,137,143,238,2,2282,1109,464,-4215,-1112,0
2025-04-03T15:40:00-07:00,2025-04-03 22:40:00+00:00,2025-04-03T15:45:00-07:00,2025-04-03 22:45:00+00:00,14682,2582,644,134,144,237,2,2280,1105,481,-4141,-1130,0
2025-04-03T15:45:00-07:00,2025-04-03 22:45:00+00:00,2025-04-03T15:50:00-07:00,2025-04-03 22:50:00+00:00,14369,2601,644,134,144,237,3,2280,1125,505,-3837,-1142,0
2025-04-03T15:50:00-07:00,2025-04-03 22:50:00+00:00,2025-04-03T15:55:00-07:00,2025-04-03 22:55:00+00:00,13830,2601,643,135,143,238,4,2280,1136,508,-3311,-1006,0
2025-04-03T15:55:00-07:00,2025-04-03 22:55:00+00:00,2025-04-03T16:00:00-07:00,2025-04-03 23:00:00+00:00,13745,2748,643,133,143,239,1,2281,1147,491,-2950,-1204,0
2025-04-03T16:00:00-07:00,2025-04-03 23:00:00+00:00,2025-04-03T16:05:00-07:00,2025-04-03 23:05:00+00:00,13760,2681,643,135,143,238,1,2281,1218,574,-2828,-1260,0
2025-04-03T16:05:00-07:00,2025-04-03 23:05:00+00:00,2025-04-03T16:10:00-07:00,2025-04-03 23:10:00+00:00,13653,2641,645,135,143,237,1,2280,1272,847,-2934,-1415,0
2025-04-03T16:10:00-07:00,2025-04-03 23:10:00+00:00,2025-04-03T16:15:00-07:00,2025-04-03 23:15:00+00:00,13749,2717,646,136,144,237,1,2281,1253,939,-3351,-1277,0
2025-04-03T16:15:00-07:00,2025-04-03 23:15:00+00:00,2025-04-03T16:20:00-07:00,2025-04-03 23:20:00+00:00,14192,2854,646,138,145,239,2,2282,1247,959,-3679,-1444,0
2025-04-03T16:20:00-07:00,2025-04-03 23:20:00+00:00,2025-04-03T16:25:00-07:00,2025-04-03 23:25:00+00:00,13861,2933,646,139,145,239,3,2282,1247,988,-3288,-1449,0
2025-04-03T16:25:00-07:00,2025-04-03 23:25:00+00:00,2025-04-03T16:30:00-07:00,2025-04-03 23:30:00+00:00,13841,3066,647,138,146,240,3,2281,1242,1002,-2777,-1678,0
2025-04-03T16:30:00-07:00,2025-04-03 23:30:00+00:00,2025-04-03T16:35:00-07:00,2025-04-03 23:35:00+00:00,14251,3222,647,138,145,240,3,2282,1240,996,-2906,-1847,0
2025-04-03T16:35:00-07:00,2025-04-03 23:35:00+00:00,2025-04-03T16:40:00-07:00,2025-04-03 23:40:00+00:00,14415,3353,646,139,145,240,3,2282,1242,1041,-3000,-1837,0
2025-04-03T16:40:00-07:00,2025-04-03 23:40:00+00:00,2025-04-03T16:45:00-07:00,2025-04-03 23:45:00+00:00,14652,3514,650,138,145,240,2,2283,1246,1057,-2810,-2249,0
2025-04-03T16:45:00-07:00,2025-04-03 23:45:00+00:00,2025-04-03T16:50:00-07:00,2025-04-03 23:50:00+00:00,14773,3646,649,137,145,238,2,2283,1259,1052,-2476,-2514,0
2025-04-03T16:50:00-07:00,2025-04-03 23:50:00+00:00,2025-04-03T16:55:00-07:00,2025-04-03 23:55:00+00:00,14832,3648,648,135,145,238,1,2282,1265,1061,-2194,-2719,0
2025-04-03T16:55:00-07:00,2025-04-03 23:55:00+00:00,2025-04-03T17:00:00-07:00,2025-04-04 00:00:00+00:00,14423,3612,651,137,145,238,2,2283,1268,1071,-1848,-2515,0
2025-04-03T17:00:00-07:00,2025-04-04 00:00:00+00:00,2025-04-03T17:05:00-07:00,2025-04-04 00:05:00+00:00,14001,3658,654,136,144,239,3,2281,1280,1154,-1613,-2305,0
2025-04-03T17:05:00-07:00,2025-04-04 00:05:00+00:00,2025-04-03T17:10:00-07:00,2025-04-04 00:10:00+00:00,13499,3682,653,133,145,248,3,2283,1295,1292,-1586,-1796,0
2025-04-03T17:10:00-07:00,2025-04-04 00:10:00+00:00,2025-04-03T17:15:00-07:00,2025-04-04 00:15:00+00:00,13157,3766,654,131,144,255,1,2283,1299,1269,-1373,-1447,0
2025-04-03T17:15:00-07:00,2025-04-04 00:15:00+00:00,2025-04-03T17:20:00-07:00,2025-04-04 00:20:00+00:00,12869,3827,654,133,144,253,1,2283,1305,1252,-1073,-1260,0
2025-04-03T17:20:00-07:00,2025-04-04 00:20:00+00:00,2025-04-03T17:25:00-07:00,2025-04-04 00:25:00+00:00,12669,3891,652,132,144,253,2,2283,1335,1275,-910,-1083,0
2025-04-03T17:25:00-07:00,2025-04-04 00:25:00+00:00,2025-04-03T17:30:00-07:00,2025-04-04 00:30:00+00:00,12447,3913,654,134,144,253,2,2283,1436,1303,-866,-915,0
