interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,supply,stand_alone_batteries,hybrid_batteries
2025-04-16T09:20:00-07:00,2025-04-16 16:20:00+00:00,2025-04-16T09:25:00-07:00,2025-04-16 16:25:00+00:00,-2882,-2509,-382
2025-04-16T09:25:00-07:00,2025-04-16 16:25:00+00:00,2025-04-16T09:30:00-07:00,2025-04-16 16:30:00+00:00,-3045,-2676,-386
2025-04-16T09:30:00-07:00,2025-04-16 16:30:00+00:00,2025-04-16T09:35:00-07:00,2025-04-16 16:35:00+00:00,-3114,-2714,-386
2025-04-16T09:35:00-07:00,2025-04-16 16:35:00+00:00,2025-04-16T09:40:00-07:00,2025-04-16 16:40:00+00:00,-2982,-2597,-386
2025-04-16T09:40:00-07:00,2025-04-16 16:40:00+00:00,2025-04-16T09:45:00-07:00,2025-04-16 16:45:00+00:00,-3269,-2916,-385
2025-04-16T09:45:00-07:00,2025-04-16 16:45:00+00:00,2025-04-16T09:50:00-07:00,2025-04-16 16:50:00+00:00,-3404,-3028,-381
2025-04-16T09:50:00-07:00,2025-04-16 16:50:00+00:00,2025-04-16T09:55:00-07:00,2025-04-16 16:55:00+00:00,-3470,-3090,-383
2025-04-16T09:55:00-07:00,2025-04-16 16:55:00+00:00,2025-04-16T10:00:00-07:00,2025-04-16 17:00:00+00:00,-3397,-3008,-382
2025-04-16T10:00:00-07:00,2025-04-16 17:00:00+00:00,2025-04-16T10:05:00-07:00,2025-04-16 17:05:00+00:00,-3415,-3054,-378
2025-04-16T10:05:00-07:00,2025-04-16 17:05:00+00:00,2025-04-16T10:10:00-07:00,2025-04-16 17:10:00+00:00,-3793,-3459,-369
2025-04-16T10:10:00-07:00,2025-04-16 17:10:00+00:00,2025-04-16T10:15:00-07:00,2025-04-16 17:15:00+00:00,-4017,-3624,-413
2025-04-16T10:15:00-07:00,2025-04-16 17:15:00+00:00,2025-04-16T10:20:00-07:00,2025-04-16 17:20:00+00:00,-4250,-3867,-426
2025-04-16T10:20:00-07:00,2025-04-16 17:20:00+00:00,2025-04-16T10:25:00-07:00,2025-04-16 17:25:00+00:00,-4761,-4361,-407
2025-04-16T10:25:00-07:00,2025-04-16 17:25:00+00:00,2025-04-16T10:30:00-07:00,2025-04-16 17:30:00+00:00,-4810,-4406,-411
2025-04-16T10:30:00-07:00,2025-04-16 17:30:00+00:00,2025-04-16T10:35:00-07:00,2025-04-16 17:35:00+00:00,-4811,-4383,-423
2025-04-16T10:35:00-07:00,2025-04-16 17:35:00+00:00,2025-04-16T10:40:00-07:00,2025-04-16 17:40:00+00:00,-4782,-4355,-432
2025-04-16T10:40:00-07:00,2025-04-16 17:40:00+00:00,2025-04-16T10:45:00-07:00,2025-04-16 17:45:00+00:00,-4878,-4463,-434
2025-04-16T10:45:00-07:00,2025-04-16 17:45:00+00:00,2025-04-16T10:50:00-07:00,2025-04-16 17:50:00+00:00,-5080,-4659,-428
2025-04-16T10:50:00-07:00,2025-04-16 17:50:00+00:00,2025-04-16T10:55:00-07:00,2025-04-16 17:55:00+00:00,-5213,-4798,-425
2025-04-16T10:55:00-07:00,2025-04-16 17:55:00+00:00,2025-04-16T11:00:00-07:00,2025-04-16 18:00:00+00:00,-5376,-4962,-424
2025-04-16T11:00:00-07:00,2025-04-16 18:00:00+00:00,2025-04-16T11:05:00-07:00,2025-04-16 18:05:00+00:00,-5322,-4908,-408
2025-04-16T11:05:00-07:00,2025-04-16 18:05:00+00:00,2025-04-16T11:10:00-07:00,2025-04-16 18:10:00+00:00,-5386,-4960,-437
2025-04-16T11:10:00-07:00,2025-04-16 18:10:00+00:00,2025-04-16T11:15:00-07:00,2025-04-16 18:15:00+00:00,-5527,-5101,-436
2025-04-16T11:15:00-07:00,2025-04-16 18:15:00+00:00,2025-04-16T11:20:00-07:00,2025-04-16 18:20:00+00:00,-5562,-5135,-417
2025-04-16T11:20:00-07:00,2025-04-16 18:20:00+00:00,2025-04-16T11:25:00-07:00,2025-04-16 18:25:00+00:00,-5362,-4948,-397
2025-04-16T11:25:00-07:00,2025-04-16 18:25:00+00:00,2025-04-16T11:30:00-07:00,2025-04-16 18:30:00+00:00,-5344,-4956,-394
2025-04-16T11:30:00-07:00,2025-04-16 18:30:00+00:00,2025-04-16T11:35:00-07:00,2025-04-16 18:35:00+00:00,-5469,-5098,-393
2025-04-16T11:35:00-07:00,2025-04-16 18:35:00+00:00,2025-04-16T11:40:00-07:00,2025-04-16 18:40:00+00:00,-5643,-5266,-392
2025-04-16T11:40:00-07:00,2025-04-16 18:40:00+00:00,2025-04-16T11:45:00-07:00,2025-04-16 18:45:00+00:00,-5719,-5330,-394
2025-04-16T11:45:00-07:00,2025-04-16 18:45:00+00:00,2025-04-16T11:50:00-07:00,2025-04-16 18:50:00+00:00,-5842,-5466,-395
2025-04-16T11:50:00-07:00,2025-04-16 18:50:00+00:00,2025-04-16T11:55:00-07:00,2025-04-16 18:55:00+00:00,-6138,-5722,-456
2025-04-16T11:55:00-07:00,2025-04-16 18:55:00+00:00,2025-04-16T12:00:00-07:00,2025-04-16 19:00:00+00:00,-6423,-5872,-560
2025-04-16T12:00:00-07:00,2025-04-16 19:00:00+00:00,2025-04-16T12:05:00-07:00,2025-04-16 19:05:00+00:00,-6547,-5987,-562
2025-04-16T12:05:00-07:00,2025-04-16 19:05:00+00:00,2025-04-16T12:10:00-07:00,2025-04-16 19:10:00+00:00,-6468,-6060,-380
2025-04-16T12:10:00-07:00,2025-04-16 19:10:00+00:00,2025-04-16T12:15:00-07:00,2025-04-16 19:15:00+00:00,-6541,-6221,-349
2025-04-16T12:15:00-07:00,2025-04-16 19:15:00+00:00,2025-04-16T12:20:00-07:00,2025-04-16 19:20:00+00:00,-6855,-6528,-346
2025-04-16T12:20:00-07:00,2025-04-16 19:20:00+00:00,2025-04-16T12:25:00-07:00,2025-04-16 19:25:00+00:00,-6974,-6641,-342
2025-04-16T12:25:00-07:00,2025-04-16 19:25:00+00:00,2025-04-16T12:30:00-07:00,2025-04-16 19:30:00+00:00,-7095,-6775,-340
2025-04-16T12:30:00-07:00,2025-04-16 19:30:00+00:00,2025-04-16T12:35:00-07:00,2025-04-16 19:35:00+00:00,-7169,-6828,-348
2025-04-16T12:35:00-07:00,2025-04-16 19:35:00+00:00,2025-04-16T12:40:00-07:00,2025-04-16 19:40:00+00:00,-7109,-6757,-345
2025-04-16T12:40:00-07:00,2025-04-16 19:40:00+00:00,2025-04-16T12:45:00-07:00,2025-04-16 19:45:00+00:00,-7087,-6731,-360
2025-04-16T12:45:00-07:00,2025-04-16 19:45:00+00:00,2025-04-16T12:50:00-07:00,2025-04-16 19:50:00+00:00,-7262,-6902,-412
2025-04-16T12:50:00-07:00,2025-04-16 19:50:00+00:00,2025-04-16T12:55:00-07:00,2025-04-16 19:55:00+00:00,-7094,-6661,-400
2025-04-16T12:55:00-07:00,2025-04-16 19:55:00+00:00,2025-04-16T13:00:00-07:00,2025-04-16 20:00:00+00:00,-6916,-6534,-385
2025-04-16T13:00:00-07:00,2025-04-16 20:00:00+00:00,2025-04-16T13:05:00-07:00,2025-04-16 20:05:00+00:00,-7157,-6774,-417
2025-04-16T13:05:00-07:00,2025-04-16 20:05:00+00:00,2025-04-16T13:10:00-07:00,2025-04-16 20:10:00+00:00,-7234,-6643,-593
2025-04-16T13:10:00-07:00,2025-04-16 20:10:00+00:00,2025-04-16T13:15:00-07:00,2025-04-16 20:15:00+00:00,-7311,-6701,-613
2025-04-16T13:15:00-07:00,2025-04-16 20:15:00+00:00,2025-04-16T13:20:00-07:00,2025-04-16 20:20:00+00:00,-7248,-6659,-599
2025-04-16T13:20:00-07:00,2025-04-16 20:20:00+00:00,2025-04-16T13:25:00-07:00,2025-04-16 20:25:00+00:00,-7311,-6682,-624
2025-04-16T13:25:00-07:00,2025-04-16 20:25:00+00:00,2025-04-16T13:30:00-07:00,2025-04-16 20:30:00+00:00,-7284,-6607,-679
2025-04-16T13:30:00-07:00,2025-04-16 20:30:00+00:00,2025-04-16T13:35:00-07:00,2025-04-16 20:35:00+00:00,-7381,-6698,-675
2025-04-16T13:35:00-07:00,2025-04-16 20:35:00+00:00,2025-04-16T13:40:00-07:00,2025-04-16 20:40:00+00:00,-7139,-6483,-636
2025-04-16T13:40:00-07:00,2025-04-16 20:40:00+00:00,2025-04-16T13:45:00-07:00,2025-04-16 20:45:00+00:00,-6895,-6251,-615
2025-04-16T13:45:00-07:00,2025-04-16 20:45:00+00:00,2025-04-16T13:50:00-07:00,2025-04-16 20:50:00+00:00,-6706,-6101,-610
2025-04-16T13:50:00-07:00,2025-04-16 20:50:00+00:00,2025-04-16T13:55:00-07:00,2025-04-16 20:55:00+00:00,-6668,-6061,-614
2025-04-16T13:55:00-07:00,2025-04-16 20:55:00+00:00,2025-04-16T14:00:00-07:00,2025-04-16 21:00:00+00:00,-6835,-6227,-605
2025-04-16T14:00:00-07:00,2025-04-16 21:00:00+00:00,2025-04-16T14:05:00-07:00,2025-04-16 21:05:00+00:00,-6938,-6338,-619
2025-04-16T14:05:00-07:00,2025-04-16 21:05:00+00:00,2025-04-16T14:10:00-07:00,2025-04-16 21:10:00+00:00,-7119,-6496,-631
2025-04-16T14:10:00-07:00,2025-04-16 21:10:00+00:00,2025-04-16T14:15:00-07:00,2025-04-16 21:15:00+00:00,-6906,-6255,-620
2025-04-16T14:15:00-07:00,2025-04-16 21:15:00+00:00,2025-04-16T14:20:00-07:00,2025-04-16 21:20:00+00:00,-6713,-6107,-623
2025-04-16T14:20:00-07:00,2025-04-16 21:20:00+00:00,2025-04-16T14:25:00-07:00,2025-04-16 21:25:00+00:00,-6805,-6182,-603
2025-04-16T14:25:00-07:00,2025-04-16 21:25:00+00:00,2025-04-16T14:30:00-07:00,2025-04-16 21:30:00+00:00,-6455,-5806,-613
2025-04-16T14:30:00-07:00,2025-04-16 21:30:00+00:00,2025-04-16T14:35:00-07:00,2025-04-16 21:35:00+00:00,-6007,-5363,-610
2025-04-16T14:35:00-07:00,2025-04-16 21:35:00+00:00,2025-04-16T14:40:00-07:00,2025-04-16 21:40:00+00:00,-5784,-5146,-610
2025-04-16T14:40:00-07:00,2025-04-16 21:40:00+00:00,2025-04-16T14:45:00-07:00,2025-04-16 21:45:00+00:00,-5495,-4880,-594
2025-04-16T14:45:00-07:00,2025-04-16 21:45:00+00:00,2025-04-16T14:50:00-07:00,2025-04-16 21:50:00+00:00,-5218,-4622,-580
2025-04-16T14:50:00-07:00,2025-04-16 21:50:00+00:00,2025-04-16T14:55:00-07:00,2025-04-16 21:55:00+00:00,-5007,-4418,-576
2025-04-16T14:55:00-07:00,2025-04-16 21:55:00+00:00,2025-04-16T15:00:00-07:00,2025-04-16 22:00:00+00:00,-4932,-4339,-581
2025-04-16T15:00:00-07:00,2025-04-16 22:00:00+00:00,2025-04-16T15:05:00-07:00,2025-04-16 22:05:00+00:00,-4800,-4284,-520
2025-04-16T15:05:00-07:00,2025-04-16 22:05:00+00:00,2025-04-16T15:10:00-07:00,2025-04-16 22:10:00+00:00,-4868,-4498,-374
2025-04-16T15:10:00-07:00,2025-04-16 22:10:00+00:00,2025-04-16T15:15:00-07:00,2025-04-16 22:15:00+00:00,-4977,-4625,-359
2025-04-16T15:15:00-07:00,2025-04-16 22:15:00+00:00,2025-04-16T15:20:00-07:00,2025-04-16 22:20:00+00:00,-4971,-4596,-353
2025-04-16T15:20:00-07:00,2025-04-16 22:20:00+00:00,2025-04-16T15:25:00-07:00,2025-04-16 22:25:00+00:00,-5031,-4703,-344
2025-04-16T15:25:00-07:00,2025-04-16 22:25:00+00:00,2025-04-16T15:30:00-07:00,2025-04-16 22:30:00+00:00,-4508,-4118,-316
2025-04-16T15:30:00-07:00,2025-04-16 22:30:00+00:00,2025-04-16T15:35:00-07:00,2025-04-16 22:35:00+00:00,-4113,-3805,-284
2025-04-16T15:35:00-07:00,2025-04-16 22:35:00+00:00,2025-04-16T15:40:00-07:00,2025-04-16 22:40:00+00:00,-3753,-3439,-279
2025-04-16T15:40:00-07:00,2025-04-16 22:40:00+00:00,2025-04-16T15:45:00-07:00,2025-04-16 22:45:00+00:00,-3594,-3329,-266
2025-04-16T15:45:00-07:00,2025-04-16 22:45:00+00:00,2025-04-16T15:50:00-07:00,2025-04-16 22:50:00+00:00,-3631,-3356,-261
2025-04-16T15:50:00-07:00,2025-04-16 22:50:00+00:00,2025-04-16T15:55:00-07:00,2025-04-16 22:55:00+00:00,-3280,-2946,-267
2025-04-16T15:55:00-07:00,2025-04-16 22:55:00+00:00,2025-04-16T16:00:00-07:00,2025-04-16 23:00:00+00:00,-2748,-2485,-245
2025-04-16T16:00:00-07:00,2025-04-16 23:00:00+00:00,2025-04-16T16:05:00-07:00,2025-04-16 23:05:00+00:00,-2867,-2701,-208
2025-04-16T16:05:00-07:00,2025-04-16 23:05:00+00:00,2025-04-16T16:10:00-07:00,2025-04-16 23:10:00+00:00,-3288,-3155,-169
2025-04-16T16:10:00-07:00,2025-04-16 23:10:00+00:00,2025-04-16T16:15:00-07:00,2025-04-16 23:15:00+00:00,-3438,-3298,-157
2025-04-16T16:15:00-07:00,2025-04-16 23:15:00+00:00,2025-04-16T16:20:00-07:00,2025-04-16 23:20:00+00:00,-3715,-3521,-186
2025-04-16T16:20:00-07:00,2025-04-16 23:20:00+00:00,2025-04-16T16:25:00-07:00,2025-04-16 23:25:00+00:00,-3288,-3049,-184
2025-04-16T16:25:00-07:00,2025-04-16 23:25:00+00:00,2025-04-16T16:30:00-07:00,2025-04-16 23:30:00+00:00,-2581,-2335,-171
2025-04-16T16:30:00-07:00,2025-04-16 23:30:00+00:00,2025-04-16T16:35:00-07:00,2025-04-16 23:35:00+00:00,-1888,-1670,-158
2025-04-16T16:35:00-07:00,2025-04-16 23:35:00+00:00,2025-04-16T16:40:00-07:00,2025-04-16 23:40:00+00:00,-1404,-1291,-75
2025-04-16T16:40:00-07:00,2025-04-16 23:40:00+00:00,2025-04-16T16:45:00-07:00,2025-04-16 23:45:00+00:00,-1255,-1174,-93
2025-04-16T16:45:00-07:00,2025-04-16 23:45:00+00:00,2025-04-16T16:50:00-07:00,2025-04-16 23:50:00+00:00,-1360,-1197,-144
2025-04-16T16:50:00-07:00,2025-04-16 23:50:00+00:00,2025-04-16T16:55:00-07:00,2025-04-16 23:55:00+00:00,-1040,-907,-100
2025-04-16T16:55:00-07:00,2025-04-16 23:55:00+00:00,2025-04-16T17:00:00-07:00,2025-04-17 00:00:00+00:00,-797,-700,-90
2025-04-16T17:00:00-07:00,2025-04-17 00:00:00+00:00,2025-04-16T17:05:00-07:00,2025-04-17 00:05:00+00:00,-824,-685,-151
2025-04-16T17:05:00-07:00,2025-04-17 00:05:00+00:00,2025-04-16T17:10:00-07:00,2025-04-17 00:10:00+00:00,-898,-636,-237
2025-04-16T17:10:00-07:00,2025-04-17 00:10:00+00:00,2025-04-16T17:15:00-07:00,2025-04-17 00:15:00+00:00,-668,-433,-244
2025-04-16T17:15:00-07:00,2025-04-17 00:15:00+00:00,2025-04-16T17:20:00-07:00,2025-04-17 00:20:00+00:00,-703,-464,-229
2025-04-16T17:20:00-07:00,2025-04-17 00:20:00+00:00,2025-04-16T17:25:00-07:00,2025-04-17 00:25:00+00:00,-966,-807,-196
2025-04-16T17:25:00-07:00,2025-04-17 00:25:00+00:00,2025-04-16T17:30:00-07:00,2025-04-17 00:30:00+00:00,-756,-535,-175
2025-04-16T17:30:00-07:00,2025-04-17 00:30:00+00:00,2025-04-16T17:35:00-07:00,2025-04-17 00:35:00+00:00,-386,-248,-120
2025-04-16T17:35:00-07:00,2025-04-17 00:35:00+00:00,2025-04-16T17:40:00-07:00,2025-04-17 00:40:00+00:00,-479,-455,-44
2025-04-16T17:40:00-07:00,2025-04-17 00:40:00+00:00,2025-04-16T17:45:00-07:00,2025-04-17 00:45:00+00:00,-264,-224,-5
2025-04-16T17:45:00-07:00,2025-04-17 00:45:00+00:00,2025-04-16T17:50:00-07:00,2025-04-17 00:50:00+00:00,138,147,23
2025-04-16T17:50:00-07:00,2025-04-17 00:50:00+00:00,2025-04-16T17:55:00-07:00,2025-04-17 00:55:00+00:00,269,222,54
2025-04-16T17:55:00-07:00,2025-04-17 00:55:00+00:00,2025-04-16T18:00:00-07:00,2025-04-17 01:00:00+00:00,634,563,106
2025-04-16T18:00:00-07:00,2025-04-17 01:00:00+00:00,2025-04-16T18:05:00-07:00,2025-04-17 01:05:00+00:00,666,516,112
2025-04-16T18:05:00-07:00,2025-04-17 01:05:00+00:00,2025-04-16T18:10:00-07:00,2025-04-17 01:10:00+00:00,240,201,17
2025-04-16T18:10:00-07:00,2025-04-17 01:10:00+00:00,2025-04-16T18:15:00-07:00,2025-04-17 01:15:00+00:00,371,347,40
2025-04-16T18:15:00-07:00,2025-04-17 01:15:00+00:00,2025-04-16T18:20:00-07:00,2025-04-17 01:20:00+00:00,570,515,99
2025-04-16T18:20:00-07:00,2025-04-17 01:20:00+00:00,2025-04-16T18:25:00-07:00,2025-04-17 01:25:00+00:00,1274,1182,163
2025-04-16T18:25:00-07:00,2025-04-17 01:25:00+00:00,2025-04-16T18:30:00-07:00,2025-04-17 01:30:00+00:00,1629,1431,224
2025-04-16T18:30:00-07:00,2025-04-17 01:30:00+00:00,2025-04-16T18:35:00-07:00,2025-04-17 01:35:00+00:00,1962,1705,285
2025-04-16T18:35:00-07:00,2025-04-17 01:35:00+00:00,2025-04-16T18:40:00-07:00,2025-04-17 01:40:00+00:00,2235,1910,350
2025-04-16T18:40:00-07:00,2025-04-17 01:40:00+00:00,2025-04-16T18:45:00-07:00,2025-04-17 01:45:00+00:00,2496,2090,442
2025-04-16T18:45:00-07:00,2025-04-17 01:45:00+00:00,2025-04-16T18:50:00-07:00,2025-04-17 01:50:00+00:00,2950,2455,550
2025-04-16T18:50:00-07:00,2025-04-17 01:50:00+00:00,2025-04-16T18:55:00-07:00,2025-04-17 01:55:00+00:00,3555,2998,616
2025-04-16T18:55:00-07:00,2025-04-17 01:55:00+00:00,2025-04-16T19:00:00-07:00,2025-04-17 02:00:00+00:00,4190,3529,730
2025-04-16T19:00:00-07:00,2025-04-17 02:00:00+00:00,2025-04-16T19:05:00-07:00,2025-04-17 02:05:00+00:00,4776,4107,711
2025-04-16T19:05:00-07:00,2025-04-17 02:05:00+00:00,2025-04-16T19:10:00-07:00,2025-04-17 02:10:00+00:00,5246,4846,431
2025-04-16T19:10:00-07:00,2025-04-17 02:10:00+00:00,2025-04-16T19:15:00-07:00,2025-04-17 02:15:00+00:00,5746,5282,496
2025-04-16T19:15:00-07:00,2025-04-17 02:15:00+00:00,2025-04-16T19:20:00-07:00,2025-04-17 02:20:00+00:00,5961,5439,531
2025-04-16T19:20:00-07:00,2025-04-17 02:20:00+00:00,2025-04-16T19:25:00-07:00,2025-04-17 02:25:00+00:00,6102,5582,538
2025-04-16T19:25:00-07:00,2025-04-17 02:25:00+00:00,2025-04-16T19:30:00-07:00,2025-04-17 02:30:00+00:00,6255,5731,541
2025-04-16T19:30:00-07:00,2025-04-17 02:30:00+00:00,2025-04-16T19:35:00-07:00,2025-04-17 02:35:00+00:00,6453,5917,550
2025-04-16T19:35:00-07:00,2025-04-17 02:35:00+00:00,2025-04-16T19:40:00-07:00,2025-04-17 02:40:00+00:00,6534,5977,559
2025-04-16T19:40:00-07:00,2025-04-17 02:40:00+00:00,2025-04-16T19:45:00-07:00,2025-04-17 02:45:00+00:00,6584,6041,553
2025-04-16T19:45:00-07:00,2025-04-17 02:45:00+00:00,2025-04-16T19:50:00-07:00,2025-04-17 02:50:00+00:00,6682,6137,552
2025-04-16T19:50:00-07:00,2025-04-17 02:50:00+00:00,2025-04-16T19:55:00-07:00,2025-04-17 02:55:00+00:00,6735,6180,553
2025-04-16T19:55:00-07:00,2025-04-17 02:55:00+00:00,2025-04-16T20:00:00-07:00,2025-04-17 03:00:00+00:00,6650,6090,551
2025-04-16T20:00:00-07:00,2025-04-17 03:00:00+00:00,2025-04-16T20:05:00-07:00,2025-04-17 03:05:00+00:00,6675,6111,588
2025-04-16T20:05:00-07:00,2025-04-17 03:05:00+00:00,2025-04-16T20:10:00-07:00,2025-04-17 03:10:00+00:00,6988,6306,720
2025-04-16T20:10:00-07:00,2025-04-17 03:10:00+00:00,2025-04-16T20:15:00-07:00,2025-04-17 03:15:00+00:00,7024,6278,741
2025-04-16T20:15:00-07:00,2025-04-17 03:15:00+00:00,2025-04-16T20:20:00-07:00,2025-04-17 03:20:00+00:00,7013,6272,733
2025-04-16T20:20:00-07:00,2025-04-17 03:20:00+00:00,2025-04-16T20:25:00-07:00,2025-04-17 03:25:00+00:00,6867,6157,689
2025-04-16T20:25:00-07:00,2025-04-17 03:25:00+00:00,2025-04-16T20:30:00-07:00,2025-04-17 03:30:00+00:00,6783,6108,666
2025-04-16T20:30:00-07:00,2025-04-17 03:30:00+00:00,2025-04-16T20:35:00-07:00,2025-04-17 03:35:00+00:00,6625,6017,590
2025-04-16T20:35:00-07:00,2025-04-17 03:35:00+00:00,2025-04-16T20:40:00-07:00,2025-04-17 03:40:00+00:00,6473,5945,521
2025-04-16T20:40:00-07:00,2025-04-17 03:40:00+00:00,2025-04-16T20:45:00-07:00,2025-04-17 03:45:00+00:00,6393,5869,516
2025-04-16T20:45:00-07:00,2025-04-17 03:45:00+00:00,2025-04-16T20:50:00-07:00,2025-04-17 03:50:00+00:00,6308,5790,511
2025-04-16T20:50:00-07:00,2025-04-17 03:50:00+00:00,2025-04-16T20:55:00-07:00,2025-04-17 03:55:00+00:00,6173,5655,505
2025-04-16T20:55:00-07:00,2025-04-17 03:55:00+00:00,2025-04-16T21:00:00-07:00,2025-04-17 04:00:00+00:00,6105,5617,479
2025-04-16T21:00:00-07:00,2025-04-17 04:00:00+00:00,2025-04-16T21:05:00-07:00,2025-04-17 04:05:00+00:00,5907,5417,458
2025-04-16T21:05:00-07:00,2025-04-17 04:05:00+00:00,2025-04-16T21:10:00-07:00,2025-04-17 04:10:00+00:00,5500,4998,466
2025-04-16T21:10:00-07:00,2025-04-17 04:10:00+00:00,2025-04-16T21:15:00-07:00,2025-04-17 04:15:00+00:00,5301,4916,380
2025-04-16T21:15:00-07:00,2025-04-17 04:15:00+00:00,2025-04-16T21:20:00-07:00,2025-04-17 04:20:00+00:00,5297,4939,359
2025-04-16T21:20:00-07:00,2025-04-17 04:20:00+00:00,2025-04-16T21:25:00-07:00,2025-04-17 04:25:00+00:00,5366,4872,498
2025-04-16T21:25:00-07:00,2025-04-17 04:25:00+00:00,2025-04-16T21:30:00-07:00,2025-04-17 04:30:00+00:00,5274,4825,433
2025-04-16T21:30:00-07:00,2025-04-17 04:30:00+00:00,2025-04-16T21:35:00-07:00,2025-04-17 04:35:00+00:00,5129,4775,344
2025-04-16T21:35:00-07:00,2025-04-17 04:35:00+00:00,2025-04-16T21:40:00-07:00,2025-04-17 04:40:00+00:00,5045,4718,318
2025-04-16T21:40:00-07:00,2025-04-17 04:40:00+00:00,2025-04-16T21:45:00-07:00,2025-04-17 04:45:00+00:00,4981,4662,313
2025-04-16T21:45:00-07:00,2025-04-17 04:45:00+00:00,2025-04-16T21:50:00-07:00,2025-04-17 04:50:00+00:00,4877,4557,308
2025-04-16T21:50:00-07:00,2025-04-17 04:50:00+00:00,2025-04-16T21:55:00-07:00,2025-04-17 04:55:00+00:00,4713,4388,310
2025-04-16T21:55:00-07:00,2025-04-17 04:55:00+00:00,2025-04-16T22:00:00-07:00,2025-04-17 05:00:00+00:00,4367,4001,308
2025-04-16T22:00:00-07:00,2025-04-17 05:00:00+00:00,2025-04-16T22:05:00-07:00,2025-04-17 05:05:00+00:00,4033,3733,312
2025-04-16T22:05:00-07:00,2025-04-17 05:05:00+00:00,2025-04-16T22:10:00-07:00,2025-04-17 05:10:00+00:00,4431,4123,320
2025-04-16T22:10:00-07:00,2025-04-17 05:10:00+00:00,2025-04-16T22:15:00-07:00,2025-04-17 05:15:00+00:00,4366,4218,144
2025-04-16T22:15:00-07:00,2025-04-17 05:15:00+00:00,2025-04-16T22:20:00-07:00,2025-04-17 05:20:00+00:00,4135,3994,108
2025-04-16T22:20:00-07:00,2025-04-17 05:20:00+00:00,2025-04-16T22:25:00-07:00,2025-04-17 05:25:00+00:00,3890,3757,108
2025-04-16T22:25:00-07:00,2025-04-17 05:25:00+00:00,2025-04-16T22:30:00-07:00,2025-04-17 05:30:00+00:00,3657,3525,107
2025-04-16T22:30:00-07:00,2025-04-17 05:30:00+00:00,2025-04-16T22:35:00-07:00,2025-04-17 05:35:00+00:00,3428,3306,102
2025-04-16T22:35:00-07:00,2025-04-17 05:35:00+00:00,2025-04-16T22:40:00-07:00,2025-04-17 05:40:00+00:00,3136,2988,102
2025-04-16T22:40:00-07:00,2025-04-17 05:40:00+00:00,2025-04-16T22:45:00-07:00,2025-04-17 05:45:00+00:00,2735,2618,103
2025-04-16T22:45:00-07:00,2025-04-17 05:45:00+00:00,2025-04-16T22:50:00-07:00,2025-04-17 05:50:00+00:00,2595,2473,103
2025-04-16T22:50:00-07:00,2025-04-17 05:50:00+00:00,2025-04-16T22:55:00-07:00,2025-04-17 05:55:00+00:00,2404,2275,103
2025-04-16T22:55:00-07:00,2025-04-17 05:55:00+00:00,2025-04-16T23:00:00-07:00,2025-04-17 06:00:00+00:00,2116,1995,102
2025-04-16T23:00:00-07:00,2025-04-17 06:00:00+00:00,2025-04-16T23:05:00-07:00,2025-04-17 06:05:00+00:00,2020,1926,105
2025-04-16T23:05:00-07:00,2025-04-17 06:05:00+00:00,2025-04-16T23:10:00-07:00,2025-04-17 06:10:00+00:00,2485,2431,107
2025-04-16T23:10:00-07:00,2025-04-17 06:10:00+00:00,2025-04-16T23:15:00-07:00,2025-04-17 06:15:00+00:00,2508,2279,206
2025-04-16T23:15:00-07:00,2025-04-17 06:15:00+00:00,2025-04-16T23:20:00-07:00,2025-04-17 06:20:00+00:00,2203,1899,277
2025-04-16T23:20:00-07:00,2025-04-17 06:20:00+00:00,2025-04-16T23:25:00-07:00,2025-04-17 06:25:00+00:00,1985,1839,131
2025-04-16T23:25:00-07:00,2025-04-17 06:25:00+00:00,2025-04-16T23:30:00-07:00,2025-04-17 06:30:00+00:00,1890,1672,207
2025-04-16T23:30:00-07:00,2025-04-17 06:30:00+00:00,2025-04-16T23:35:00-07:00,2025-04-17 06:35:00+00:00,1646,1386,241
2025-04-16T23:35:00-07:00,2025-04-17 06:35:00+00:00,2025-04-16T23:40:00-07:00,2025-04-17 06:40:00+00:00,1521,1211,301
2025-04-16T23:40:00-07:00,2025-04-17 06:40:00+00:00,2025-04-16T23:45:00-07:00,2025-04-17 06:45:00+00:00,1308,1050,234
2025-04-16T23:45:00-07:00,2025-04-17 06:45:00+00:00,2025-04-16T23:50:00-07:00,2025-04-17 06:50:00+00:00,1070,792,246
2025-04-16T23:50:00-07:00,2025-04-17 06:50:00+00:00,2025-04-16T23:55:00-07:00,2025-04-17 06:55:00+00:00,758,585,165
2025-04-16T23:55:00-07:00,2025-04-17 06:55:00+00:00,2025-04-17T00:00:00-07:00,2025-04-17 07:00:00+00:00,844,700,164
2025-04-17T00:00:00-07:00,2025-04-17 07:00:00+00:00,2025-04-17T00:05:00-07:00,2025-04-17 07:05:00+00:00,970,715,236
2025-04-17T00:05:00-07:00,2025-04-17 07:05:00+00:00,2025-04-17T00:10:00-07:00,2025-04-17 07:10:00+00:00,1170,1084,150
2025-04-17T00:10:00-07:00,2025-04-17 07:10:00+00:00,2025-04-17T00:15:00-07:00,2025-04-17 07:15:00+00:00,1296,1233,60
2025-04-17T00:15:00-07:00,2025-04-17 07:15:00+00:00,2025-04-17T00:20:00-07:00,2025-04-17 07:20:00+00:00,1305,1253,42
